6.519871794996764720e+02 4.741115743917131908e+02
6.588746531690571828e+02 4.749175980866282885e+02
6.590362747728739805e+02 4.802269084263357968e+02
6.612936269884470448e+02 4.829919839634671916e+02
6.558345475177695789e+02 4.822506536404350754e+02
